_id,player,captain,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94ab88307f48ce0acec5,Emre-Mor,Lucas Biglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0acec6,Adrian-Mora,Ivan Vazquez,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
618f94ab88307f48ce0acec7,Christian-Mora,Stefano Scognamillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acec8,Felipe-Mora,David Cabrera Pujol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
618f94ab88307f48ce0acec9,Oslimg-Mora,Diego Hernan Morales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0aceca,Junior-Moraes,Ruben Neves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acecb,Erik-Moran,Jonathan Viera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acecc,Jan-Moravek,Sebastian Rode,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0
618f94ab88307f48ce0acecd,Leonel-Moreira,Carlos Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acece,Thapelo-Morena,Given Msimango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acecf,Alberto-Moreno,Branislav Ivanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aced0,Amando-Moreno,Jordan Scarlett,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aced1,Amando-Moreno,Austin da Luz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aced2,Gerard-Moreno,Dani Garcia,0.0,0.33,0.33,5.67,0.0,0.0,0.67,0.17
618f94ab88307f48ce0aced3,Sifiso-Mlungwana,Siyabonga Mbatha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aced4,Salman-Al-Moasher,Mansoor Al-Harbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94ab88307f48ce0aced5,Salman-Al-Moasher,Leandre Tawamba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0aced6,Filip-Modelski,Flavio Paixao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0aced7,Filip-Modelski,Andrzej Niewulis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0aced8,Marco-Modolo,Luca Lezzerini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0aced9,Luka-Modric,Alex Teixeira,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aceda,Luka-Modric,Alessandro Florenzi,0.0,0.5,0.5,5.5,0.5,0.5,0.5,1.0
618f94ab88307f48ce0acedb,Khin-Moe-Wai,Koueistan Khosravi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acedc,Brede-Moe,Dan Peter Ulvestad,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.83
618f94ab88307f48ce0acedd,Tumiso-Mogakwe,Isaac Nhlapo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acede,Vasile-Mogos,Atli Gregersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acedf,Vasile-Mogos,Varazdat Haroyan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acee0,Tariq-Mohammed,Fahad Al Ansari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0acee1,Mohammad-Mohebbi,Sayed Mohammed Jaffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acee2,Vladislav-Molchan,Prince Oniangue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acee3,Sascha-Molders,Florian Egerer,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acee4,Kgotso-Moleko,Elvis Chipezeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acee5,Arturo-Molina,Tomeu Nadal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acee6,Cristian-Molinaro,Andrea Pirlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acee7,Florent-Mollet,Jonathan Rivierez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0acee8,Florent-Mollet,Andy Delort,0.29,0.43,0.29,9.14,0.57,0.29,0.29,0.43
618f94ab88307f48ce0acee9,Scott-Moloney,Nicky Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
618f94ab88307f48ce0aceea,Jon-Moncayola,Oscar de Marcos,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.5
618f94ab88307f48ce0aceeb,Adrien-Monfray,Julien Masson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0aceec,Tsagaantsoojiin-Monkh-Erdene,Turbat Daginaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0aceed,Adriano-Montalto,Bostjan Cesar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0aceee,Cristian-Montano,James Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0aceef,Joao-Monteiro,Tomas Ribeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acef0,Ilario-Monterisi,Domenico Criscito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acef1,Francisco-Montero,Antoine Griezmann,0.0,0.0,0.0,1.0,1.0,1.5,1.0,1.0
618f94ab88307f48ce0acef2,James-Milner,Pepe,1.0,0.0,1.0,8.0,2.0,3.0,0.0,1.0
618f94ab88307f48ce0acef3,Mato-Milos,Milos Krasic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acef4,Yerry-Mina,Fernando Prass,0.0,0.25,0.0,0.0,0.0,1.25,0.0,0.38
618f94ab88307f48ce0acef5,Yerry-Mina,Harry Maguire,0.0,0.0,0.0,3.5,0.0,0.0,1.0,0.5
618f94ab88307f48ce0acef6,Yerry-Mina,Aaron Cresswell,0.0,0.0,0.0,6.0,2.0,0.0,4.0,1.0
618f94ab88307f48ce0acef7,Takumi-Minamino,Lorenzo Insigne,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.5
618f94ab88307f48ce0acef8,Tyrone-Mings,Virgil van Dijk,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
618f94ab88307f48ce0acef9,Oscar-Mingueza,Andres Guardado,0.0,1.0,0.0,15.0,3.0,3.0,0.0,1.0
618f94ab88307f48ce0acefa,Ignasi-Miquel,Diego Godin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acefb,George-Miron,Constantin Albu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acefc,Denys-Miroshnichenko,Taras Stepanenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acefd,Reziuan-Mirzov,Filip Uremovic,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.67
618f94ab88307f48ce0acefe,Danijel-Miskic,Alyaksandr Martynovich,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5
618f94ab88307f48ce0aceff,Gaetan-Missi-Mezu,Florentin Pogba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf00,Mario-Mitaj,Jose Angel Crespo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf01,Billy-Mitchell,John Mousinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf02,Dimitar-Mitov,Gary Sawyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf03,Dimitar-Mitov,Paul Digby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf04,Alexandru-Mitrita,Sergio Ramos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acf05,Aleksandar-Mitrovic,Daniel Ayala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf06,Stefan-Mitrovic,Habib Diallo,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
618f94ab88307f48ce0acf07,Maren-Mjelde,Kirsty Pearce,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.8
618f94ab88307f48ce0acf08,Henrikh-Mkhitaryan,Lorenzo Pellegrini,0.41,0.82,0.18,15.53,1.65,0.88,0.53,0.85
618f94ab88307f48ce0acf09,Filip-Mladenovic,Laurent Jans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf0a,Peniel-Mlapa,Abdallah Said,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf0b,Maximiliano-Meza,Nestor Vidrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf0c,Brighton-Mhlongo,Letladi Madubanya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf0d,Senna-Miangue,Nacer Chadli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf0e,Senna-Miangue,David Abraham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf0f,Tang-Miao,Paulinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf10,Alessandro-Micai,Alberto Gerbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf11,Alessio-Miceli,Damon Mirani,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acf12,Florian-Michel,Dylan Louiserre,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
618f94ab88307f48ce0acf13,Sven-Michel,Sebastian Tyrala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf14,Clement-Michelin,Pape Gueye,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0acf15,Jessica-Miclat,Stephanie Al-Naber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf16,Justin-Mico,Djuma Shabani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf17,Justin-Mico,Domingues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf18,Daryl-van-Mieghem,Jeff Stans,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf19,Miguel,Salvi,2.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0
618f94ab88307f48ce0acf1a,Dragan-Mihajlovic,Elton Monteiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf1b,Milan-Mijatovic,Robert Lewandowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf1c,Dino-Mikanovic,Mikkel Bruhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf1d,Georgi-Milanov,Anton Shunin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf1e,Marko-Milinkovic,Mehmet Topal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf1f,Sergej-Milinkovic-Savic,Lorenzo Insigne,0.0,2.0,0.0,7.5,0.5,1.5,0.5,0.0
618f94ab88307f48ce0acf20,Luis-Milla,Victor Diaz,0.33,0.0,0.33,9.33,0.33,1.0,0.67,0.83
618f94ab88307f48ce0acf21,Pere-Milla,Victor Diaz Suarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf22,Liam-Millar,Hamza Choudhury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf23,Martin-Miller,Mihkel Aksalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf24,Zak-Mills,Luke Joyce,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acf25,Fernando-Meza,Alejandro Camargo,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acf26,Fernando-Meza,Martin Miguel Cortes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf27,Anthony-Mfa-Mezui,Bruno Ecuele Manga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0acf28,Omenuke-Mfulu,Jeremy Sorbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf29,Omenuke-Mfulu,Aritz Arambarri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf2a,Gabadinho-Mhango,Gerald Phiri Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf2b,Gabadinho-Mhango,George Chigova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf2c,Senna-Miangue,Papu Gomez,0.0,0.0,0.0,5.0,0.5,0.0,0.5,0.5
618f94ab88307f48ce0acf2d,Senna-Miangue,Mehdi Carcela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94ab88307f48ce0acf2e,Matt-Miazga,Wil Trapp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf2f,Alessandro-Micai,Manuel Pasqual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf30,Kingsley-Michael,Daniele Gastaldello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf31,Falko-Michel,Huseyin Bakirsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf32,Felix-Michel,Kadir Hodzic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf33,Sven-Michel,Steven Ruprecht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf34,Clement-Michelin,Stephen Vincent,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
618f94ab88307f48ce0acf35,Peter-Michorl,Stefan Schwab,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5
618f94ab88307f48ce0acf36,Omar-Midani,Alaa Abdul-Zahra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf37,Enea-Mihaj,Fernando Varela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94ab88307f48ce0acf38,Nikolay-Mihaylov,Georgi Kostadinov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf39,Jovana-Miladinovic,Daryna Apanashchenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf3a,Georgi-Milanov,Kim Kallstrom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ab88307f48ce0acf3b,Nikola-Milenkovic,Milan Badelj,0.14,0.29,0.0,8.29,2.29,0.29,1.0,0.43
618f94ab88307f48ce0acf3c,Nikola-Milenkovic,Rodrigo Palacio,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.5
618f94ab88307f48ce0acf3d,Arkadiusz-Milik,Domenico Criscito,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf3e,Arkadiusz-Milik,Goran Pandev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf3f,Sergej-Milinkovic-Savic,Andrea Poli,0.0,0.5,0.0,12.0,0.0,2.0,2.5,0.75
618f94ab88307f48ce0acf40,Luka-Milivojevic,Simon Francis,0.0,0.5,0.0,20.0,2.0,2.5,1.0,0.25
618f94ab88307f48ce0acf41,Calvin-Miller,Steven Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf42,Zak-Mills,Alex Gilliead,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
618f94ab88307f48ce0acf43,Stefan-Milic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94ab88307f48ce0acf44,Kerry-Montgomery,Julie Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf45,Lorenzo-Montipo,Michele Troiano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf46,Angel-Montoro,Sergio Alvarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf47,Kieffer-Moore,Bradley Johnson,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0acf48,Kris-Moore,Ryan East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf49,Kris-Moore,Eiran Joe Cashin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf4a,Liam-Moore,Aleksandar Mitrovic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0acf4b,Jordan-Moore-Taylor,Paul Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0acf4c,Jordan-Moore-Taylor,Jake Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf4d,Emre-Mor,Lars Stindl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf4e,Felipe-Mora,Fabian Balbuena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf4f,Felipe-Mora,Bressan,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf50,Wesley-Moraes,Tyrone Mings,0.0,0.2,0.0,4.0,0.0,0.0,0.4,0.4
618f94ab88307f48ce0acf51,Ivan-Morales-Bravo,Patricio Rubio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf52,Alvaro-Morata,Oier Sanjurjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf53,Jon-Morcillo,David Morillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf54,Jon-Morcillo,Iago Aspas,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.5
618f94ab88307f48ce0acf55,Marlon-Morcke,Yasin Boge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf56,Andre-Moreira,Sebastian Coates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf57,Dariel-Morejon,Arichel Hernandez,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
618f94ab88307f48ce0acf58,Alberto-Moreno,Sergey Ryzhikov,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0acf59,Alex-Moreno,Manolo Reina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf5a,Amando-Moreno,Colin Falvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf5b,Amando-Moreno,Juan David Cabezas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf5c,Gerard-Moreno,Ignacio Camacho,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf5d,Nemanja-Milunovic,Milan Borjan,0.0,0.0,0.0,6.4,1.0,1.0,1.8,0.8
618f94ab88307f48ce0acf5e,Kim-Min-jae,Alireza Jahanbakhsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf5f,Santi-Mina,Karim Benzema,0.0,1.0,0.0,16.5,1.5,1.0,1.0,0.0
618f94ab88307f48ce0acf60,Takumi-Minamino,Jalal Hosseini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf61,Takumi-Minamino,Michael Sollbauer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf62,Alessandro-Minelli,Angelo Corsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf63,Ignasi-Miquel,Fali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf64,Ignasi-Miquel,Willian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf65,Jorge-Miramon,Jose Luis Morales,0.22,0.0,0.09,7.88,1.41,1.44,1.75,0.59
618f94ab88307f48ce0acf66,Anton-Miranchuk,Pavel Alikin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0acf67,Anton-Miranchuk,Aleksei Ionov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf68,Miranda,Horacio Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf69,Danijel-Miskic,Igor Denisov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf6a,Gaetan-Missi-Mezu,Alin Dobrosavlevici,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf6b,Christopher-Missilou,Jamie Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf6c,Matej-Mitrovic,Dimitri Mohamed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf6d,Matej-Mitrovic,Hannes Van der Bruggen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf6e,Maren-Mjelde,Wendie Renard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf6f,Henrikh-Mkhitaryan,Birkir Bjarnason,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0acf70,Lindo-Mkhonta,Basia Makepe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf71,Jonas-Mkude,Mohamed El-Gabbas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf72,Sebastian-Mladen,Alexander Walke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf73,Peniel-Mlapa,Marc Schnatterer,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.83
618f94ab88307f48ce0acf74,Ryan-Mmaee,Johan Larsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf75,Onassis-Mntambo,George Chigova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf76,Salman-Al-Moasher,Mohamed Abdel-Shafy,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.58
618f94ab88307f48ce0acf77,Salman-Al-Moasher,Alemao,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
618f94ab88307f48ce0acf78,Abbubaker-Mobara,Thabo Nodada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94ab88307f48ce0acf79,Nyiko-Mobbie,Buhle Mkhwanazi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf7a,Chris-Mochrie,Mark Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
618f94ab88307f48ce0acf7b,Luka-Modric,Ashley Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf7c,Brede-Moe,Simen Wangberg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf7d,Pavel-Mogilevets,Oleg Shatov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf7e,Mehrdad-Mohammadi,Carraca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf7f,Tariq-Mohammed,Abdullah Madu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0acf80,Kevin-Mohwald,Marvin Matip,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf81,Romario-Moise,Andriy Zaporozhan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf82,William-Moje,Torben Marten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf83,Quincy-Mojica,Kristopher Da Graca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf84,Aleksandr-Mokin,Anatoliy Tymoshchuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf85,Lebohang-Mokoena,Lebohang Mokoena,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.67
618f94ab88307f48ce0acf86,Sascha-Molders,Toni Wachsmuth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0acf87,Jorge-Molina,Dani Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf88,Salvatore-Molina,Cristian Molinaro,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf89,Grace-Moloney,Rachael Laws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf8a,Jayson-Molumby,Matt Grimes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0acf8b,George-Moncur,Curtis Tilt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0acf8c,Mohamed-El-Monir,Jonathan Spector,0.0,0.0,0.0,8.71,2.71,2.0,1.86,0.5
618f94ab88307f48ce0acf8d,Christoph-Monschein,Michael Sollbauer,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.17
618f94ab88307f48ce0acf8e,Elton-Monteiro,Christian Schneuwly,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0acf8f,Hamza-Mohamed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94ab88307f48ce0acf90,Sadegh-Moharrami,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.65
618f94ab88307f48ce0acf91,Tomasz-Mokwa,,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.45
