Date,Country,Official,Player,Min,Gls,PK,CrdY,CrdR,OG
2018-11-15,Croatia,Aliaksei Kulbakou,   Josip Brekalo,18.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Marcelo Brozovic,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Ivan Rakitic,66.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,   Nikola Vlasic,24.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Tin Jedvaj,90.0,2.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Domagoj Vida,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Dejan Lovren,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Sime Vrsaljko,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,Croatia,Aliaksei Kulbakou,Lovre Kalinic,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Nikica Jelavic,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Mario Mandzukic,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivica Olic,90.0,2.0,0.0,1.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Mateo Kovacic,55.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Eduardo da Silva,35.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivan Perisic,74.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Hrvoje Milic,16.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivan Rakitic,87.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Ognjen Vukojevic,3.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Mate Males,55.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Luka Modric,35.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Danijel Pranjic,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Dejan Lovren,56.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Gordon Schildenfeld,34.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Vedran Corluka,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Darijo Srna,90.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Danijel Subasic,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Nikica Jelavic,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Mario Mandzukic,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivica Olic,90.0,2.0,0.0,1.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Mateo Kovacic,55.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Eduardo da Silva,35.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivan Perisic,74.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Hrvoje Milic,16.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Ivan Rakitic,87.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Ognjen Vukojevic,3.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Mate Males,55.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Luka Modric,35.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Danijel Pranjic,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Dejan Lovren,56.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,   Gordon Schildenfeld,34.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Vedran Corluka,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Darijo Srna,90.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,Croatia,Hugo Miguel,Danijel Subasic,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Mario Mandzukic,83.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,   Andrej Kramaric,7.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Ivan Rakitic,63.0,1.0,1.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,   Marcelo Brozovic,27.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Ivan Perisic,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Luka Modric,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Milan Badelj,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Marko Pjaca,79.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,   Nikola Kalinic,11.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Ivan Strinic,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Domagoj Vida,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Vedran Corluka,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Sime Vrsaljko,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,Croatia,Inconnu,Lovre Kalinic,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Nikola Kalinic,61.0,0.0,0.0,1.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,   Mario Mandzukic,29.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Ivan Perisic,90.0,0.0,0.0,1.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Mateo Kovacic,70.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,   Andrej Kramaric,20.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Marcelo Brozovic,90.0,0.0,0.0,1.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Milan Badelj,90.0,0.0,0.0,1.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Luka Modric,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Josip Pivaric,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Domagoj Vida,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Dejan Lovren,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Sime Vrsaljko,83.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,   Duje Cop,7.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,Croatia,Viktor Kassai,Danijel Subasic,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Nikola Kalinic,86.0,1.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,   Andrej Kramaric,4.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Mario Mandzukic,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Ivan Rakitic,78.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,   Mateo Kovacic,12.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Marcelo Brozovic,89.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,   Marko Rog,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Milan Badelj,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Luka Modric,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Josip Pivaric,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Domagoj Vida,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Matej Mitrovic,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Tin Jedvaj,90.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,Croatia,Antonio Mateu,Danijel Subasic,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Mario Mandzukic,89.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,   Marko Rog,1.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Ivan Perisic,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Luka Modric,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Andrej Kramaric,87.0,2.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,   Mario Pasalic,3.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Milan Badelj,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Ivan Rakitic,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Sime Vrsaljko,85.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,   Josip Pivaric,5.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Dejan Lovren,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Matej Mitrovic,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Domagoj Vida,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,Croatia,Felix Brych,Danijel Subasic,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Milan Badelj,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Dejan Lovren,45.0,0.0,0.0,1.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,   Gordon Schildenfeld,45.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Mario Mandzukic,90.0,1.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Luka Modric,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Ivan Perisic,83.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,   Domagoj Vida,7.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Stipe Pletikosa,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Ivan Rakitic,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Eduardo da Silva,77.0,1.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,   Niko Kranjcar,13.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Josip Simunic,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Darijo Srna,90.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,Croatia,Alexandru Tudor,Ivan Strinic,90.0,0.0,0.0,1.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Milan Badelj,45.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,   Gordon Schildenfeld,45.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Vedran Corluka,90.0,0.0,0.0,1.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Dejan Lovren,90.0,1.0,0.0,1.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Mario Mandzukic,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Luka Modric,90.0,0.0,0.0,1.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Stipe Pletikosa,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Ivan Rakitic,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Sammir,60.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,   Mateo Kovacic,30.0,0.0,0.0,1.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Eduardo da Silva,90.0,1.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Darijo Srna,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,Ivan Strinic,72.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,Croatia,Luca Banti,   Ivica Olic,18.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Pieros Sotiriou,68.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,   Nestoras Mitidis,22.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Giorgos Efrem,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Vincent Laban,68.0,0.0,0.0,1.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,   Kostakis Artymatas,22.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Constantinos Charalambides,90.0,0.0,0.0,1.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Charalambos Kyriakou,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Grigoris Kastanos,77.0,0.0,0.0,1.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,   Andreas Makris,13.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Nektarios Alexandrou,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Dossa Junior,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Konstantinos Laifis,90.0,0.0,0.0,1.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Jason Demetriou,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,Cyprus,Felix Zwayer,Constantinos Panagi,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Pieros Sotiriou,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Nektarios Alexandrou,45.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,   Grigoris Kastanos,45.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Vincent Laban,90.0,0.0,0.0,1.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Kostakis Artymatas,89.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,   Marios Nicolaou,1.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Charalambos Kyriakou,63.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,   Constantinos Charalambides,27.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Renato Margaca,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Konstantinos Laifis,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Giorgos Merkis,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Fanos Katelaris,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Jason Demetriou,90.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,Cyprus,Luca Banti,Constantinos Panagi,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Demetris Christofi,90.0,2.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Constantinos Makrides,82.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,   Valentinos Sielis,8.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Stathis Aloneftis,45.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,   Constantinos Charalambides,45.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Vincent Laban,90.0,0.0,0.0,1.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Marios Nicolaou,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Giorgos Efrem,70.0,0.0,0.0,1.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,   Nektarios Alexandrou,20.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Marios Antoniades,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Dossa Junior,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Giorgos Merkis,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Charalambos Kyriakou,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Cyprus,Yevhen Aranovskyi,Antonis Georgallides,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Andreas Makris,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Nektarios Alexandrou,69.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Stathis Aloneftis,21.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Constantinos Charalambides,60.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Constantinos Makrides,30.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Giorgos Efrem,52.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Demetris Christofi,38.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Kostakis Artymatas,45.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Charalambos Kyriakou,45.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Georgios Aresti,49.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Marios Nicolaou,41.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Elias Charalambous,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Valentinos Sielis,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Angelis Charalambous,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Eleftherios Mertakas,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,Antonis Georgallides,45.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Cyprus,Marco Guida,   Anastasios Kissas,45.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Nestoras Mitidis,71.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Pieros Sotiriou,19.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Giorgos Efrem,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Constantinos Makrides,89.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Valentinos Sielis,1.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Charalambos Kyriakou,53.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Onisiforos Roushias,37.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Marios Nicolaou,82.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Georgios Aresti,8.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Vincent Laban,64.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Sinisa Dobrasinovic,26.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Elias Charalambous,69.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,   Giorgos Vasiliou,21.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Giorgos Merkis,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Angelis Charalambous,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Marios Stylianou,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Cyprus,Pawe Raczkowski,Panos Constantinou,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Constantinos Charalambides,74.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,   Nektarios Alexandrou,16.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Elias Charalambous,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Demetris Christofi,89.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,   Pieros Sotiriou,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Sinisa Dobrasinovic,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Antonis Georgallides,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Dossa Junior,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Vincent Laban,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Constantinos Makrides,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Marios Nicolaou,90.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Athos Solomou,54.0,0.0,0.0,1.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,   Giorgos Efrem,36.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,Cyprus,Manuel Grafe,Christos Theophilou,90.0,0.0,0.0,1.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Nektarios Alexandrou,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Stathis Aloneftis,60.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,   Charalambos Kyriakou,30.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Angelis Charalambous,90.0,0.0,0.0,1.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Elias Charalambous,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Antonis Georgallides,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Vincent Laban,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Constantinos Makrides,90.0,0.0,0.0,1.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Giorgos Merkis,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Marios Nicolaou,90.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Pieros Sotiriou,90.0,0.0,0.0,1.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,Christos Theophilou,89.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Cyprus,Paolo Mazzoleni,   Sinisa Dobrasinovic,1.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Christian Eriksen,90.0,1.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Nicolai Jrgensen,65.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,   Yussuf Poulsen,25.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Viktor Fischer,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Pierre Hjbjerg,80.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,   Thomas Delaney,10.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,William Kvist,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Riza Durmisi,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Jannik Vestergaard,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Andreas Christensen,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Simon Kjr,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Peter Ankersen,90.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,Denmark,Harald Lechner,Frederik Rnnow,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Pione Sisto,66.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,   Viktor Fischer,24.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Nicolai Jrgensen,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Andreas Cornelius,77.0,0.0,0.0,1.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,   Lasse Schone,13.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Thomas Delaney,90.0,3.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Christian Eriksen,90.0,1.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,William Kvist,90.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,Denmark,Bobby Madden,Jens Stryger Larsen,90.0,0.0,0.0,0.0,0.0,0.0
