_id,player,year,comp,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94ac88307f48ce0b0467,Joaquin-Montecinos,2020,Primera División,0.0,0.67,0.11,0.0,0.0,0.44,0.0,0.33
618f94ac88307f48ce0b0468,Martin-Montoya,2021,Europa Lg,0.0,0.0,0.0,14.33,1.0,2.67,2.0,0.83
618f94ac88307f48ce0b0469,Kieffer-Moore,2015,Tippeligaen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
618f94ac88307f48ce0b046a,Oslimg-Mora,2021,Liga 1,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.8
618f94ac88307f48ce0b046b,Alvaro-Morata,2016,Super Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b046c,Alvaro-Morata,2020,La Liga,0.11,0.47,0.05,9.11,0.37,0.05,0.42,0.68
618f94ac88307f48ce0b046d,James-Milner,2021,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b046e,Zin-Min-Tun,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b046f,Buhle-Mkhwanazi,2015,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0470,Peniel-Mlapa,2012,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
618f94ac88307f48ce0b0471,Karl-Micallef,2021,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
618f94ac88307f48ce0b0472,Michel,2016,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b0473,Sven-Michel,2020,DFB-Pokal,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0474,Simon-Mignolet,2014,FIFA World Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
618f94ac88307f48ce0b0475,Simon-Mignolet,2015,Premier League,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.62
618f94ac88307f48ce0b0476,Simon-Mignolet,2020,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94ac88307f48ce0b0477,Marko-Mihojevic,2019,2. Bundesliga,0.0,0.18,0.0,0.0,0.0,1.94,0.0,0.62
618f94ac88307f48ce0b0478,Saulius-Mikoliunas,2021,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
618f94ac88307f48ce0b0479,Marko-Milinkovic,2018,Süper Lig,0.0,0.57,0.14,0.0,0.0,0.43,0.0,0.43
618f94ac88307f48ce0b047a,Ali-M'Madi,2019,Coupe de France,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b047b,Khaled-Mobayed,2016,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94ac88307f48ce0b047c,Vasile-Mogos,2021,Serie B,0.0,0.24,0.15,0.0,0.0,0.79,0.0,0.44
618f94ac88307f48ce0b047d,Ali-Mohamed,2021,Conf Lg,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.57
618f94ac88307f48ce0b047e,Salah-Mohsen,2018,Africa Cup of Nations qualification,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b047f,Pyae-Moe,2015,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0480,Mokete-Mogaila,2020,Premier Division,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.45
618f94ac88307f48ce0b0481,Jorge-Molina,2018,La Liga,0.36,0.53,0.08,10.81,0.31,0.08,0.72,0.54
618f94ac88307f48ce0b0482,Michel-Moller,2020,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
618f94ac88307f48ce0b0483,Scott-Moloney,2021,League Two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94ac88307f48ce0b0484,Joni-Montiel,2020,Copa del Rey,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0485,Martin-Montoya,2019,FA Cup,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6
618f94ac88307f48ce0b0486,Lewis-Montsma,2021,EFL Cup,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5
618f94ac88307f48ce0b0487,Prak-Mony-Udom,2011,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0488,Aaron-Mooy,2015,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
618f94ac88307f48ce0b0489,Emre-Mor,2016,DFL-Supercup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b048a,Junior-Moraes,2021,WCQ — UEFA (M),0.0,1.33,0.0,0.0,0.0,0.33,0.0,0.5
618f94ac88307f48ce0b048b,Erik-Moran,2016,Segunda División,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
618f94ac88307f48ce0b048c,Maximiliano-Meza,2017,Primera Div,0.0,0.32,0.08,0.0,0.0,0.64,0.0,0.68
618f94ac88307f48ce0b048d,Glenn-Middleton,2018,PL2 — Div. 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b048e,Glenn-Middleton,2019,Premiership,0.0,0.19,0.06,0.0,0.0,0.0,0.0,0.53
618f94ac88307f48ce0b048f,Iliya-Milanov,2017,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
618f94ac88307f48ce0b0490,Milan-Milanovic,2013,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0491,Ognjen-Milanovic,2021,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94ac88307f48ce0b0492,Milos-Milisavljevic,2020,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0493,Martin-Miller,2020,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0494,James-Milner,2014,Premier League,0.0,0.14,0.11,0.0,0.0,0.32,0.0,0.8
618f94ac88307f48ce0b0495,Mato-Milos,2015,Serie B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
618f94ac88307f48ce0b0496,Georgi-Minchev,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94ac88307f48ce0b0497,Aleksei-Miranchuk,2020,Premier League,0.0,1.13,0.13,0.0,0.0,0.4,0.0,0.73
618f94ac88307f48ce0b0498,Simone-Missiroli,2020,Serie B,0.0,0.06,0.0,0.0,0.0,1.38,0.0,0.59
618f94ac88307f48ce0b0499,Aleksandar-Mitrovic,2019,Euro Qualifying,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b049a,Koji-Miyoshi,2019,J1 League,0.0,0.29,0.04,0.0,0.0,0.54,0.0,0.62
618f94ac88307f48ce0b049b,Nemanja-Mladenovic,2020,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b049c,Samy-Mmaee,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b049d,Luka-Modric,2010,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94ac88307f48ce0b049e,Luka-Modric,2014,Euro Qualifying,0.0,0.75,0.25,0.0,0.0,2.5,0.0,0.88
618f94ac88307f48ce0b049f,Pavel-Mogilevets,2016,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04a0,Sayed-Mohamed-Adnan,2015,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04a1,Azar-Mohamed-Shaheel,2019,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04a2,Sayed-Mohammed-Jaffer,2016,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04a3,Salvatore-Molina,2017,Serie B,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.45
618f94ac88307f48ce0b04a4,Jerome-Mombris,2015,Coupe de la Ligue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04a5,Jakub-Moder,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04a6,Kim-Min-jae,2021,WCQ — AFC (M),0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.81
618f94ac88307f48ce0b04a7,Damon-Mirani,2020,Eerste Divisie,0.0,0.35,0.04,0.0,0.0,1.42,0.0,0.71
618f94ac88307f48ce0b04a8,Lazar-Mirkovic,2021,2. Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04a9,Christopher-Missilou,2018,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04aa,Billy-Mitchell,2021,Championship,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.55
618f94ac88307f48ce0b04ab,Matej-Mitrovic,2014,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b04ac,Matej-Mitrovic,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04ad,Filip-Mladenovic,2015,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04ae,Xolani-Mlambo,2017,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
618f94ac88307f48ce0b04af,Anton-Miranchuk,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04b0,Aleksandr-Miscenko,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04b1,Jacob-Montes,2021,First Division B,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04b2,Prak-Mony-Udom,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94ac88307f48ce0b04b3,Taylor-Moore,2018,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04b4,Giuseppina-Moraca,2021,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94ac88307f48ce0b04b5,Pedro-Filipe-Barbosa-Moreira,2019,Primeira Liga,0.0,0.57,0.07,0.0,0.0,0.64,0.0,0.29
618f94ac88307f48ce0b04b6,Jorge-Morel,2021,Copa América,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04b7,Maximiliano-Meza,2019,Liga MX,0.0,0.28,0.05,0.0,0.0,0.09,0.0,0.62
618f94ac88307f48ce0b04b8,Matt-Miazga,2021,La Liga,0.0,0.38,0.0,6.0,1.0,0.62,1.88,0.38
618f94ac88307f48ce0b04b9,Florian-Miguel,2021,Ligue 1,0.0,0.07,0.0,4.0,0.86,1.43,0.86,0.46
618f94ac88307f48ce0b04ba,Georgi-Milanov,2017,WCQ — UEFA (M),0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b04bb,Iliya-Milanov,2016,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04bc,Arkadiusz-Milik,2020,Friendlies (M),0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04bd,Nicolae-Milinceanu,2015,Liga I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
618f94ac88307f48ce0b04be,Vanja-Milinkovic-Savic,2021,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04bf,Fredrik-Midtsjo,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04c0,Alexander-Mighten,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04c1,Takumi-Minamino,2017,Bundesliga,0.0,0.58,0.16,0.0,0.0,0.35,0.0,0.85
618f94ac88307f48ce0b04c2,Martin-Minchev,2021,Champions Lg,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0
618f94ac88307f48ce0b04c3,Luis-Miquissone,2015,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04c4,Jorge-Miramon,2018,Copa del Rey,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
618f94ac88307f48ce0b04c5,Miranda,2005,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b04c6,Danijel-Miskic,2018,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b04c7,Christopher-Missilou,2021,League One,0.0,0.06,0.0,0.0,0.0,0.72,0.0,0.36
618f94ac88307f48ce0b04c8,Kassandra-Missipo,2020,Euro Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b04c9,Jonathan-Mitchell,2017,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04ca,Bogdan-Mitrea,2014,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04cb,Alexandru-Mitrita,2018,Friendlies (M),0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04cc,Aleksandar-Mitrovic,2017,WCQ — UEFA (M),0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b04cd,Henrikh-Mkhitaryan,2014,Bundesliga,0.0,0.25,0.0,0.0,0.0,0.61,0.0,0.64
618f94ac88307f48ce0b04ce,Filip-Mladenovic,2020,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04cf,Filip-Mladenovic,2021,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94ac88307f48ce0b04d0,Heri-Mohr,2021,Conf Lg,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b04d1,Johan-Mojica,2015,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04d2,Jorge-Molina,2019,Copa del Rey,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.62
618f94ac88307f48ce0b04d3,Mohamed-El-Monir,2012,Africa Cup of Nations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04d4,Samdhooh-Mohamed,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04d5,Suma-Mohamed,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04d6,Gabriel-Michalek,2020,U19 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04d7,Catalin-Mihai-Itu,2020,Liga I,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.77
618f94ac88307f48ce0b04d8,Nicolae-Milinceanu,2021,WCQ — UEFA (M),0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04d9,Joseph-Mills,2017,A-League,0.0,0.04,0.08,0.0,0.0,3.75,0.0,0.54
618f94ac88307f48ce0b04da,Martin-Montoya,2014,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04db,Elliott-Moore,2016,PL2 — Div. 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
618f94ac88307f48ce0b04dc,Liam-Moore,2016,PL2 — Div. 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04dd,Julian-von-Moos,2021,Swiss Super League,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.6
618f94ac88307f48ce0b04de,Aaron-Mooy,2018,FA Cup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04df,Adrian-Mora,2021,Liga MX,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.5
618f94ac88307f48ce0b04e0,Alfredo-Morelos,2015,Primera Div,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94ac88307f48ce0b04e1,Liam-Moore,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04e2,Ivan-Morales-Bravo,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04e3,Salman-Al-Moasher,2015,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
618f94ac88307f48ce0b04e4,Luka-Modric,2012,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
618f94ac88307f48ce0b04e5,Michael-Moffat,2017,Championship,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.61
618f94ac88307f48ce0b04e6,Melika-Mohammadi,2021,Asian Cup Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b04e7,Sayed-Mohammed-Jaffer,2013,AFC Asian Cup qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94ac88307f48ce0b04e8,Mustafa-Mohammed,2019,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04e9,Sadegh-Moharrami,2021,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94ac88307f48ce0b04ea,Marlon-Monning,2021,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b04eb,Jefferson-Montero,2019,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04ec,Justin-Mobius,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04ed,Chris-Mochrie,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b04ee,Matt-Miazga,2013,MLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94ac88307f48ce0b04ef,Kingsley-Michael,2020,Serie B,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04f0,Alexander-Michel,2019,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b04f1,Ryohei-Michibuchi,2021,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b04f2,Justin-Mico,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04f3,Daniele-Mignanelli,2017,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04f4,Dino-Mikanovic,2020,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b04f5,Sergej-Milinkovic-Savic,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04f6,Luka-Milivojevic,2015,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4
618f94ac88307f48ce0b04f7,Luka-Milivojevic,2019,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b04f8,Liam-Millar,2020,PL2 — Div. 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
618f94ac88307f48ce0b04f9,George-Miller,2016,League One,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
618f94ac88307f48ce0b04fa,Kamal-Miller,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b04fb,Deni-Milosevic,2020,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
618f94ac88307f48ce0b04fc,Yerry-Mina,2015,Libertadores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94ac88307f48ce0b04fd,Kristine-Minde,2016,Euro Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
618f94ac88307f48ce0b04fe,Kristine-Minde,2017,WCQ — UEFA (W),0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b04ff,Juan-Miranda,2020,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0500,Simone-Missiroli,2019,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0501,Gianvito-Misuraca,2009,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94ac88307f48ce0b0502,Jonathan-Mitchell,2016,League Two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94ac88307f48ce0b0503,Aleksandar-Mitrovic,2013,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
618f94ac88307f48ce0b0504,Maren-Mjelde,2021,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b0505,Martin-Montoya,2014,La Liga,0.0,0.0,0.0,1.53,0.37,0.0,0.0,0.76
618f94ac88307f48ce0b0506,Jeremy-Morel,2017,Europa Lg,0.0,0.09,0.0,0.0,0.0,1.64,0.0,0.64
618f94ac88307f48ce0b0507,Alberto-Moreno,2013,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0508,Amando-Moreno,2014,Liga MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0509,Daniel-Mooney,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b050a,Andrew-Moran,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b050b,Haji-Mnoga,2020,FA Cup,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ac88307f48ce0b050c,Marco-Modolo,2019,Serie B,0.0,0.11,0.05,0.0,0.0,0.32,0.0,0.43
618f94ac88307f48ce0b050d,Pavel-Mogilevets,2019,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b050e,Ali-Mohamed,2020,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b050f,Ali-Mohamed,2015,WCQ — CAF (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b0510,Teboho-Mokoena,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0511,Gabriele-Moncini,2021,Serie B,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7
618f94ac88307f48ce0b0512,Luke-Montebello,2021,WCQ — UEFA (M),0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.27
618f94ac88307f48ce0b0513,Pyae-Moe,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0514,Hassan-Al-Moharrami,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0515,Martin-Minchev,2020,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
618f94ac88307f48ce0b0516,Artur-Miranyan,2021,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0517,Mario-Mitaj,2021,Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94ac88307f48ce0b0518,Emma-Mitchell,2019,WSL,0.07,0.07,0.0,1.5,0.43,0.0,0.07,0.86
618f94ac88307f48ce0b0519,Henrikh-Mkhitaryan,2016,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b051a,Bogdan-Milovanov,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b051b,Gadiel-Michael,2019,WCQ — CAF (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b051c,Fredrik-Midtsjo,2016,Champions Lg,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b051d,Simon-Mignolet,2016,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b051e,Georgi-Milanov,2013,WCQ — UEFA (M),0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.44
618f94ac88307f48ce0b051f,Iliya-Milanov,2012,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b0520,Vanja-Milinkovic-Savic,2019,First Division A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94ac88307f48ce0b0521,Sven-Michel,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0522,Miguel,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0523,Vasilije-Mijailovic,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0524,Sven-Mijnans,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0525,Thapelo-Morena,2015,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
618f94ac88307f48ce0b0526,Lewis-Montsma,2020,EFL Cup,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.67
618f94ac88307f48ce0b0527,Prak-Mony-Udom,2019,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0528,Liam-Moore,2016,Championship,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.71
618f94ac88307f48ce0b0529,Jan-Moravek,2017,DFB-Pokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b052a,Valtteri-Moren,2016,Pro League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
618f94ac88307f48ce0b052b,Alex-Moreno,2015,Segunda División,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
618f94ac88307f48ce0b052c,Gerard-Moreno,2017,La Liga,0.03,1.03,0.08,9.29,0.32,0.58,0.32,0.51
618f94ac88307f48ce0b052d,Valtteri-Moren,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b052e,Luka-Modric,2016,La Liga,0.0,0.36,0.08,0.68,0.04,1.68,0.04,0.86
618f94ac88307f48ce0b052f,Clinton-Mola,2021,DFB-Pokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0530,Adrien-Monfray,2015,Ligue 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
618f94ac88307f48ce0b0531,Ilario-Monterisi,2020,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
